full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Minnesota Golden Gophers,Minnesota,Eric Murray,DB,72,194,SO,"MILWAUKEE, WI",WI,4562
Minnesota Golden Gophers,Minnesota,Berkley Edwards,RB,69,190,FR,"NOVI, MI",MI,4563
Minnesota Golden Gophers,Minnesota,Andrew Harte,K,72,180,FR,"DOWNERS GROVE, IL",IL,4564
Minnesota Golden Gophers,Minnesota,John McKelvey,DB,72,209,FR,"HUNTSVILLE, OH",OH,4565
Minnesota Golden Gophers,Minnesota,Jephte Matilus,LB,73,238,SO,"DELRAY BEACH, FL",FL,4566
Minnesota Golden Gophers,Minnesota,Dominic Schultz,LB,73,236,SO,"PORT HURON, MI",MI,4567
Minnesota Golden Gophers,Minnesota,Rodrick Williams Jr.,RB,71,235,SO,"LEWISVILLE, TX",TX,4568
Minnesota Golden Gophers,Minnesota,Chris Hawthorne,K,78,200,SR,"RALEIGH, NC",NC,4569
Minnesota Golden Gophers,Minnesota,Cavonte Johnson,DB,71,190,FR,"EDINA, MN",MN,4570
Minnesota Golden Gophers,Minnesota,Peter Mortell,P,74,195,SO,"GREEN BAY, WI",WI,4571
Minnesota Golden Gophers,Minnesota,Aaron Roundtree,DB,74,185,SO,"EAGAN, MN",MN,4572
Minnesota Golden Gophers,Minnesota,De'Niro Laster,LB,76,230,FR,"CLEVELAND HEIGHTS, OH",OH,4573
Minnesota Golden Gophers,Minnesota,Nate Wozniak,TE,81,258,FR,"GREENWOOD, IN",IN,4574
Minnesota Golden Gophers,Minnesota,Jared Hartman,LS,75,229,SO,"FALCON HEIGHTS, MN",MN,4575
Minnesota Golden Gophers,Minnesota,Alexander Starks,DB,71,200,FR,"PLAINFIELD, IL",IL,4576
Minnesota Golden Gophers,Minnesota,Dan Orseske,P,75,205,SR,"CHICAGO, IL",IL,4577
Minnesota Golden Gophers,Minnesota,JoJuan Harper,RB,70,201,SO,"COLUMBIA HEIGHTS, MN",MN,4578
Minnesota Golden Gophers,Minnesota,Justin Juenemann,K,72,158,FR,"PHILLIPSBURG, KS",KS,4579
Minnesota Golden Gophers,Minnesota,Tyler Hartmann,FB,75,247,FR,"ANDOVER, MN",MN,4580
Minnesota Golden Gophers,Minnesota,Gabe Mezzenga,TE,76,245,JR,"SHOREVIEW, MN",MN,4581
Minnesota Golden Gophers,Minnesota,Adekunle Ayinde,DB,72,185,SR,"BLAINE, MN",MN,4582
Minnesota Golden Gophers,Minnesota,Nick Hart,TE,77,220,FR,"PRIOR LAKE, MN",MN,4583
Minnesota Golden Gophers,Minnesota,Cameron Botticelli,DL,77,290,JR,"MILWAUKEE, WI",WI,4584
Minnesota Golden Gophers,Minnesota,Alex Bisch,TE,78,251,JR,"NORTHFIELD, MN",MN,4585
Minnesota Golden Gophers,Minnesota,Jake Filkins,LS,74,240,SR,"PRESCOTT, WI",WI,4586
Minnesota Golden Gophers,Minnesota,Owen Salzwedel,DL,78,240,FR,"BEAVER DAM, WI",WI,4587
Minnesota Golden Gophers,Minnesota,Jack Lynn,LB,75,234,FR,"LAKE ZURICH, IL",IL,4588
Minnesota Golden Gophers,Minnesota,Zac Epping,OL,74,321,JR,"KENOSHA, WI",WI,4589
Minnesota Golden Gophers,Minnesota,Yoshoub Timms,DL,74,276,FR,"FORT WALTON BEACH, FL",FL,4590
Minnesota Golden Gophers,Minnesota,Tommy Olson,OL,76,301,JR,"MAHTOMEDI, MN",MN,4591
Minnesota Golden Gophers,Minnesota,Theiren Cockran,DL,78,238,SO,"HOMESTEAD, FL",FL,4592
Minnesota Golden Gophers,Minnesota,Nick Rallis,LB,71,227,FR,"EDINA, MN",MN,4593
Minnesota Golden Gophers,Minnesota,Aaron Hill,LB,74,231,SR,"SAINT CHARLES, MO",MO,4594
Minnesota Golden Gophers,Minnesota,Ed Olson,OL,79,309,SR,"MAHTOMEDI, MN",MN,4595
Minnesota Golden Gophers,Minnesota,Ray Dixon,LB,75,205,FR,"LOXAHATCHEE, FL",FL,4596
Minnesota Golden Gophers,Minnesota,Matt Leidner,OL,74,280,FR,"LAKEVILLE, MN",MN,4597
Minnesota Golden Gophers,Minnesota,Zach Mottla,OL,74,277,SR,"EDINA, MN",MN,4598
Minnesota Golden Gophers,Minnesota,Jon Christenson,OL,76,306,SO,"MINNETONKA, MN",MN,4599
Minnesota Golden Gophers,Minnesota,Caleb Bak,OL,75,302,JR,"COLUMBIA HEIGHTS, MN",MN,4600
Minnesota Golden Gophers,Minnesota,Josh Campion,OL,77,326,SO,"FERGUS FALLS, MN",MN,4601
Minnesota Golden Gophers,Minnesota,Luke McAvoy,OL,77,285,SO,"BLOOMINGTON, IL",IL,4602
Minnesota Golden Gophers,Minnesota,Brian Bobek,OL,74,282,JR,"INVERNESS, IL",IL,4603
Minnesota Golden Gophers,Minnesota,Isaac Hayes,OL,74,304,FR,"BROOKLYN PARK, MN",MN,4604
Minnesota Golden Gophers,Minnesota,Robert Ndondo-Lay,DL,77,250,JR,"MINNEAPOLIS, MN",MN,4605
Minnesota Golden Gophers,Minnesota,Chad Fahning,OL,78,270,FR,"SAINT PAUL, MN",MN,4606
Minnesota Golden Gophers,Minnesota,Kyle McAvoy,OL,77,305,SO,"BLOOMINGTON, IL",IL,4607
Minnesota Golden Gophers,Minnesota,Joe Bjorklund,OL,77,288,SO,"ROSEMOUNT, MN",MN,4608
Minnesota Golden Gophers,Minnesota,Marek Lenkiewicz,OL,77,289,JR,"TINLEY PARK, IL",IL,4609
Minnesota Golden Gophers,Minnesota,Alex Mayes,OL,77,285,FR,"VAN ALSTYNE, TX",TX,4610
Minnesota Golden Gophers,Minnesota,Foster Bush,OL,77,303,SO,"MENASHA, WI",WI,4611
Minnesota Golden Gophers,Minnesota,Ben Lauer,OL,78,302,FR,"PLYMOUTH, MN",MN,4612
Minnesota Golden Gophers,Minnesota,Jonah Pirsig,OL,81,308,FR,"BLUE EARTH, MN",MN,4613
Minnesota Golden Gophers,Minnesota,Aaron Marmer,WR,75,213,SO,"MENASHA, WI",WI,4614
Minnesota Golden Gophers,Minnesota,Duke Anyanwu,TE,76,241,FR,"BLAINE, MN",MN,4615
Minnesota Golden Gophers,Minnesota,Drew Wolitarsky,WR,75,208,FR,"SANTA CLARITA, CA",CA,4616
Minnesota Golden Gophers,Minnesota,Drew Goodger,TE,77,265,JR,"SHAWNEE MISSION, KS",KS,4617
Minnesota Golden Gophers,Minnesota,Victor Keise,WR,73,188,SR,"CORAL SPRINGS, FL",FL,4618
Minnesota Golden Gophers,Minnesota,Lincoln Plsek,TE,76,265,SO,"WEST, TX",TX,4619
Minnesota Golden Gophers,Minnesota,Moses Alipate,TE,77,281,SR,"BLOOMINGTON, MN",MN,4620
Minnesota Golden Gophers,Minnesota,Sahr Ngekia,TE,76,236,SR,"RICHFIELD, MN",MN,4621
Minnesota Golden Gophers,Minnesota,Maxx Williams,TE,76,254,FR,"WACONIA, MN",MN,4622
Minnesota Golden Gophers,Minnesota,Ernie Heifort,TE,77,281,SO,"BEMIDJI, MN",MN,4623
Minnesota Golden Gophers,Minnesota,Ben Holcomb,WR,76,200,FR,"GERMANTOWN, WI",WI,4624
Minnesota Golden Gophers,Minnesota,Demaris Peppers,DL,75,270,FR,"MEMPHIS, TN",TN,4625
Minnesota Golden Gophers,Minnesota,Alex Keith,DL,75,237,SO,"COLUMBIA, MO",MO,4626
Minnesota Golden Gophers,Minnesota,Roland Johnson,DL,73,286,SR,"CAMDEN, SC",SC,4627
Minnesota Golden Gophers,Minnesota,Ben Perry,DL,77,253,JR,"SOUTHLAKE, TX",TX,4628
Minnesota Golden Gophers,Minnesota,Christian Eldred,P,75,185,JR,--,--,4629
Minnesota Golden Gophers,Minnesota,Harold Legania,DL,76,308,JR,"NEW ORLEANS, LA",LA,4630
Minnesota Golden Gophers,Minnesota,Hendrick Ekpe,DL,77,251,FR,"LEWISVILLE, TX",TX,4631
Minnesota Golden Gophers,Minnesota,Jordan Hinojosa,DL,75,272,SO,"MIAMI, FL",FL,4632
Minnesota Golden Gophers,Minnesota,Dave Ramlet,LS,74,238,JR,"APPLETON, WI",WI,4633
Minnesota Golden Gophers,Minnesota,Scott Ekpe,DL,76,281,SO,"LEWISVILLE, TX",TX,4634
Minnesota Golden Gophers,Minnesota,Michael Amaefula,DL,74,244,JR,"ARLINGTON, TX",TX,4635
Minnesota Golden Gophers,Minnesota,Ra'Shede Hageman,DL,78,311,SR,"MINNEAPOLIS, MN",MN,4636
Nebraska Cornhuskers,Nebraska,Harvey Jackson,S,74,210,JR,"FRESNO, TX",TX,4637
Nebraska Cornhuskers,Nebraska,Jordan Westerkamp,WR,72,200,FR,"LOMBARD, IL",IL,4638
Nebraska Cornhuskers,Nebraska,Alonzo Moore,WR,74,185,FR,"WINNFIELD, LA",LA,4639
Nebraska Cornhuskers,Nebraska,Taylor Martinez,QB,73,210,SR,"CORONA, CA",CA,4640
Nebraska Cornhuskers,Nebraska,Marcus Newby,LB,73,210,FR,"NORTH POTOMAC, MD",MD,4641
Nebraska Cornhuskers,Nebraska,Tommy Armstrong Jr.,QB,73,220,FR,"CIBOLO, TX",TX,4642
Nebraska Cornhuskers,Nebraska,Mohammed Seisay,CB,74,200,SR,"SPRINGFIELD, VA",VA,4643
Nebraska Cornhuskers,Nebraska,Josh Mitchell,CB,71,160,JR,"CORONA, CA",CA,4644
Nebraska Cornhuskers,Nebraska,Johnny Stanton,QB,74,220,FR,"RANCHO SANTA MARGARITA, CA",CA,4645
Nebraska Cornhuskers,Nebraska,Corey Cooper,S,73,210,JR,"MAYWOOD, IL",IL,4646
Nebraska Cornhuskers,Nebraska,Taariq Allen,WR,75,195,SO,"WESTON, MA",MA,4647
Nebraska Cornhuskers,Nebraska,Maliek Collins,DT,74,285,FR,"KANSAS CITY, MO",MO,4648
Nebraska Cornhuskers,Nebraska,Ameer Abdullah,RB,69,190,JR,"HOMEWOOD, AL",AL,4649
Nebraska Cornhuskers,Nebraska,D.J. Singleton,DB,73,200,FR,"JERSEY CITY, NJ",NJ,4650
Nebraska Cornhuskers,Nebraska,Jason Ankrah,DE,76,265,SR,"GAITHERSBURG, MD",MD,4651
Nebraska Cornhuskers,Nebraska,Tyson Broekemeier,QB,73,190,SO,"AURORA, NE",NE,4652
Nebraska Cornhuskers,Nebraska,Sam Burtch,WR,75,195,SO,"MURDOCK, NE",NE,4653
Nebraska Cornhuskers,Nebraska,Jamal Turner,WR,73,185,JR,"ARLINGTON, TX",TX,4654
Nebraska Cornhuskers,Nebraska,Cethan Carter,TE,76,230,FR,"METAIRIE, LA",LA,4655
Nebraska Cornhuskers,Nebraska,Andrew Green,DB,72,195,SR,"SAN ANTONIO, TX",TX,4656
Nebraska Cornhuskers,Nebraska,Boaz Joseph,DB,73,190,FR,"WESTON, FL",FL,4657
Nebraska Cornhuskers,Nebraska,Ron Kellogg III,QB,73,220,SR,"OMAHA, NE",NE,4658
Nebraska Cornhuskers,Nebraska,Zaire Anderson,LB,71,220,JR,"PHILADELPHIA, PA",PA,4659
Nebraska Cornhuskers,Nebraska,Jonathan Rose,CB,73,190,SO,"LEEDS, AL",AL,4660
Nebraska Cornhuskers,Nebraska,Ishmail Jackson,WR,71,175,FR,"MIAMI, FL",FL,4661
Nebraska Cornhuskers,Nebraska,Michael Rose,LB,71,230,FR,"KANSAS CITY, MO",MO,4662
Nebraska Cornhuskers,Nebraska,Stanley Jean-Baptiste,CB,75,220,SR,"MIAMI, FL",FL,4663
Nebraska Cornhuskers,Nebraska,Evan Williams,QB,71,175,FR,"FOSTER CITY, CA",CA,4664
Nebraska Cornhuskers,Nebraska,Ciante Evans,CB,71,190,SR,"ARLINGTON, TX",TX,4665
Nebraska Cornhuskers,Nebraska,Ryker Fyfe,QB,74,190,FR,"GRAND ISLAND, NE",NE,4666
Nebraska Cornhuskers,Nebraska,LeRoy Alexander,S,72,190,FR,"TOLEDO, OH",OH,4667
Nebraska Cornhuskers,Nebraska,Quincy Enunwa,WR,74,225,SR,"MORENO VALLEY, CA",CA,4668
Nebraska Cornhuskers,Nebraska,Wil Richards,S,71,190,SR,"Lee's Summit, MO",MO,4669
Nebraska Cornhuskers,Nebraska,Alex Balke,WR,74,190,SR,"IOWA CITY, IA",IA,4670
Nebraska Cornhuskers,Nebraska,Charles Jackson,S,71,175,SO,"SPRING, TX",TX,4671
Nebraska Cornhuskers,Nebraska,King Frazier,RB,72,220,SR,"Lee's Summit, MO",MO,4672
Nebraska Cornhuskers,Nebraska,Anthony Ridder,CB,74,200,SO,"WEST POINT, NE",NE,4673
Nebraska Cornhuskers,Nebraska,Daniel Davie,CB,73,185,SO,"BEATRICE, NE",NE,4674
Nebraska Cornhuskers,Nebraska,Murat Kuzu,RB,71,200,SO,"PLANO, TX",TX,4675
Nebraska Cornhuskers,Nebraska,Austin Williams,LB,72,205,JR,"OMAHA, NE",NE,4676
Nebraska Cornhuskers,Nebraska,Nathan Gerry,LB,74,210,SR,"SIOUX FALLS, SD",SD,4677
Nebraska Cornhuskers,Nebraska,Zach Stovall,DB,71,185,FR,"BELLEVUE, NE",NE,4678
Nebraska Cornhuskers,Nebraska,Sam Foltz,P,73,200,FR,"GRAND ISLAND, NE",NE,4679
Nebraska Cornhuskers,Nebraska,Adam Taylor,RB,74,200,FR,"KATY, TX",TX,4680
Nebraska Cornhuskers,Nebraska,Seth Jameson,S,73,205,SR,"SOUTHLAKE, TX",TX,4681
Nebraska Cornhuskers,Nebraska,Graham Nabity,RB,72,210,FR,"OMAHA, NE",NE,4682
Nebraska Cornhuskers,Nebraska,Derek Foster,CB,71,190,JR,"ELM CREEK, NE",NE,4683
Nebraska Cornhuskers,Nebraska,Richard Wynne Jr.,WR,69,180,SO,"OMAHA, NE",NE,4684
Nebraska Cornhuskers,Nebraska,Joey Felici,CB,69,175,JR,"OMAHA, NE",NE,4685
Nebraska Cornhuskers,Nebraska,C.J. Zimmerer,FB,72,230,SR,"OMAHA, NE",NE,4686
Nebraska Cornhuskers,Nebraska,Imani Cross,RB,73,225,SO,"GAINESVILLE, GA",GA,4687
Nebraska Cornhuskers,Nebraska,Jared Afalava,LB,75,230,FR,"SOUTH JORDAN, UT",UT,4688
Nebraska Cornhuskers,Nebraska,Christian Bailey,WR,71,195,SR,"SAN CLEMENTE, CA",CA,4689
Nebraska Cornhuskers,Nebraska,Terrell Newby,RB,70,180,FR,"WEST HILLS, CA",CA,4690
Nebraska Cornhuskers,Nebraska,Andy Janovich,FB,73,225,SO,"GRETNA, NE",NE,4691
Nebraska Cornhuskers,Nebraska,Drake Martinez,DB,74,200,FR,"LAGUNA BEACH, CA",CA,4692
Nebraska Cornhuskers,Nebraska,Mauro Bondi,K,72,205,SO,"BOCA RATON, FL",FL,4693
Nebraska Cornhuskers,Nebraska,Harrison Jordan,FB,70,230,FR,"OMAHA, NE",NE,4694
Nebraska Cornhuskers,Nebraska,Jordan Nelson,RB,67,180,FR,"OMAHA, NE",NE,4695
Nebraska Cornhuskers,Nebraska,Max Pirman,TE,77,230,SO,"ORRVILLE, OH",OH,4696
Nebraska Cornhuskers,Nebraska,Jake Long,TE,76,240,SR,"ELKHORN, NE",NE,4697
Nebraska Cornhuskers,Nebraska,David Santos,LB,72,225,SO,"SPRING, TX",TX,4698
Nebraska Cornhuskers,Nebraska,Trey Foster,TE,72,240,FR,"LINCOLN, NE",NE,4699
Nebraska Cornhuskers,Nebraska,Dimarya Mixon,DE,76,250,FR,"MESQUITE, TX",TX,4700
Nebraska Cornhuskers,Nebraska,Trevor Roach,LB,74,230,JR,"ELKHORN, NE",NE,4701
Nebraska Cornhuskers,Nebraska,Randy Gregory,DE,78,230,JR,"FISHERS, IN",IN,4702
Nebraska Cornhuskers,Nebraska,Mitch McCann,FB,72,220,FR,"OMAHA, NE",NE,4703
Nebraska Cornhuskers,Nebraska,Lane Hovey,WR,76,205,FR,"ADEL, IA",IA,4704
Nebraska Cornhuskers,Nebraska,A.J. Natter,DE,77,240,FR,"MILTON, WI",WI,4705
Nebraska Cornhuskers,Nebraska,Walker Ashburn,DE,74,260,JR,"KENNER, LA",LA,4706
Nebraska Cornhuskers,Nebraska,Grant Schumacher,K,69,155,FR,"LINCOLN, NE",NE,4707
Nebraska Cornhuskers,Nebraska,Tobi Okuyemi,DT,74,280,JR,"MAPLE GROVE, MN",MN,4708
Nebraska Cornhuskers,Nebraska,Gabe Rahn,WR,73,182,SR,"LE MARS, IA",IA,4709
Nebraska Cornhuskers,Nebraska,Erik Evans,TE,75,220,FR,"WAVERLY, NE",NE,4710
Nebraska Cornhuskers,Nebraska,Chris Weber,LB,75,200,FR,"OMAHA, NE",NE,4711
Nebraska Cornhuskers,Nebraska,Garret Johns,DL,72,280,FR,"AURORA, NE",NE,4712
Nebraska Cornhuskers,Nebraska,Brandon Chapek,OL,77,305,SR,"WAHOO, NE",NE,4713
Nebraska Cornhuskers,Nebraska,Courtney Love,LB,73,230,FR,"YOUNGSTOWN, OH",OH,4714
Nebraska Cornhuskers,Nebraska,Josh Banderas,LB,74,220,FR,"LINCOLN, NE",NE,4715
Nebraska Cornhuskers,Nebraska,Dustin Glaser,OL,75,285,FR,"FLOWER MOUND, TX",TX,4716
Nebraska Cornhuskers,Nebraska,Adam Kucera,OL,78,315,SO,"LITCHFIELD, NE",NE,4717
Nebraska Cornhuskers,Nebraska,Thad Randle,DT,73,290,SR,"GALENA PARK, TX",TX,4718
Nebraska Cornhuskers,Nebraska,Robby Painter,OL,76,275,FR,"CENTENNIAL, CO",CO,4719
Nebraska Cornhuskers,Nebraska,Kevin Maurice,DT,75,270,FR,"ORLANDO, FL",FL,4720
Nebraska Cornhuskers,Nebraska,Paul Thurston,OL,77,280,FR,"ARVADA, CO",CO,4721
Nebraska Cornhuskers,Nebraska,Mark Pelini,OL,72,295,JR,"YOUNGSTOWN, OH",OH,4722
Nebraska Cornhuskers,Nebraska,Brad Simpson,LB,72,215,FR,"OMAHA, NE",NE,4723
Nebraska Cornhuskers,Nebraska,Jack Fordon,LB,74,220,FR,"FRANKFORT, IL",IL,4724
Nebraska Cornhuskers,Nebraska,Zach Sterup,OL,80,315,SO,"HASTINGS, NE",NE,4725
Nebraska Cornhuskers,Nebraska,Steve Graeber,DT,73,250,FR,"OMAHA, NE",NE,4726
Nebraska Cornhuskers,Nebraska,Corey Whitaker,OL,76,275,FR,"MURRIETA, CA",CA,4727
Nebraska Cornhuskers,Nebraska,Matt Finnin,OL,79,305,JR,"CRETE, IL",IL,4728
Nebraska Cornhuskers,Nebraska,Colby Starkebaum,LB,73,210,SR,"STERLING, CO",CO,4729
Nebraska Cornhuskers,Nebraska,Spencer Long,OL,76,315,SR,"ELKHORN, NE",NE,4730
Nebraska Cornhuskers,Nebraska,Cole Pensick,OL,74,275,SR,"LINCOLN, NE",NE,4731
Nebraska Cornhuskers,Nebraska,Andrew Rodriguez,OL,78,330,SR,"AURORA, NE",NE,4732
Nebraska Cornhuskers,Nebraska,Ryne Reeves,OL,75,295,SO,"CRETE, NE",NE,4733
Nebraska Cornhuskers,Nebraska,Dylan Utter,OL,73,275,FR,"PAPILLION, NE",NE,4734
Nebraska Cornhuskers,Nebraska,Scott Criss,OL,75,275,SR,"OMAHA, NE",NE,4735
Nebraska Cornhuskers,Nebraska,Jake Cotton,OL,78,305,JR,"LINCOLN, NE",NE,4736
Nebraska Cornhuskers,Nebraska,Brodrick Nickens,DT,77,310,SR,"ALLIANCE, NE",NE,4737
Nebraska Cornhuskers,Nebraska,Chongo Kondolo,OL,76,290,JR,"CARROLLTON, TX",TX,4738
Nebraska Cornhuskers,Nebraska,Jeremiah Sirles,OL,78,310,SR,"LAKEWOOD, CO",CO,4739
Nebraska Cornhuskers,Nebraska,Zach Hannon,OL,77,295,FR,"KANSAS CITY, MO",MO,4740
Nebraska Cornhuskers,Nebraska,Sam Hahn,OL,78,295,FR,"DE WITT, NE",NE,4741
Nebraska Cornhuskers,Nebraska,Mike Moudy,OL,77,300,JR,"CASTLE ROCK, CO",CO,4742
Nebraska Cornhuskers,Nebraska,Chris Long,OL,76,280,SO,"BLAIR, NE",NE,4743
Nebraska Cornhuskers,Nebraska,Brent Qvale,OL,79,315,SR,"WILLISTON, ND",ND,4744
Nebraska Cornhuskers,Nebraska,David Knevel,OL,81,300,FR,"BRANTFORD, ON",ON,4745
Nebraska Cornhuskers,Nebraska,Givens Price,OL,76,295,SO,"HOUSTON, TX",TX,4746
Nebraska Cornhuskers,Nebraska,Dwayne Johnson Jr.,OL,78,275,FR,"PEARLAND, TX",TX,4747
Nebraska Cornhuskers,Nebraska,Jordan Ackerman,DE,75,240,FR,"LINCOLN, NE",NE,4748
Nebraska Cornhuskers,Nebraska,Kenny Bell,WR,73,185,JR,"BOULDER, CO",CO,4749
Nebraska Cornhuskers,Nebraska,Kevin Gladney,WR,73,185,FR,"AKRON, OH",OH,4750
Nebraska Cornhuskers,Nebraska,Tyler Wullenwaber,WR,73,195,JR,"UTICA, NE",NE,4751
Nebraska Cornhuskers,Nebraska,Jared Blum,TE,76,240,FR,"GRETNA, NE",NE,4752
Nebraska Cornhuskers,Nebraska,Sam Cotton,TE,76,235,FR,"LINCOLN, NE",NE,4753
Nebraska Cornhuskers,Nebraska,Greg Hart,TE,77,225,FR,"DAYTON, OH",OH,4754
Nebraska Cornhuskers,Nebraska,David Sutton,TE,75,240,SO,"LINCOLN, NE",NE,4755
Nebraska Cornhuskers,Nebraska,Brandon Reilly,WR,73,180,FR,"LINCOLN, NE",NE,4756
Nebraska Cornhuskers,Nebraska,Ross Dzuris,DE,75,245,FR,"PLATTSMOUTH, NE",NE,4757
Nebraska Cornhuskers,Nebraska,Tyler Evans,WR,73,195,JR,"WAVERLY, NE",NE,4758
Nebraska Cornhuskers,Nebraska,Connor Ketter,TE,77,220,FR,"NORFOLK, NE",NE,4759
Nebraska Cornhuskers,Nebraska,Greg McMullen,DE,75,285,FR,"AKRON, OH",OH,4760
Nebraska Cornhuskers,Nebraska,Gabriel Miller,LS,72,235,FR,"MISHAWAKA, IN",IN,4761
Nebraska Cornhuskers,Nebraska,Donovan Vestal,DE,77,275,JR,"ARLINGTON, TX",TX,4762
Nebraska Cornhuskers,Nebraska,Kevin Williams,DT,74,275,SO,"HOLLAND, OH",OH,4763
Nebraska Cornhuskers,Nebraska,Avery Moss,DE,74,270,FR,"TEMPE, AZ",AZ,4764
Nebraska Cornhuskers,Nebraska,Pat Smith,K,71,185,SR,"QUINCY, IL",IL,4765
Nebraska Cornhuskers,Nebraska,Jack Gangwish,DE,74,245,SO,"WOOD RIVER, NE",NE,4766
Nebraska Cornhuskers,Nebraska,Spencer Lindsay,K,70,195,FR,"KEARNEY, NE",NE,4767
Nebraska Cornhuskers,Nebraska,Aaron Curry,DT,73,280,SO,"KELLER, TX",TX,4768
Nebraska Cornhuskers,Nebraska,Logan Rath,DL,76,250,SR,"AURORA, NE",NE,4769
Nebraska Cornhuskers,Nebraska,Joseph Rotherham,LS,72,220,SO,"GREEN BAY, WI",WI,4770
Nebraska Cornhuskers,Nebraska,Jordan Bellar,P,72,165,FR,"NORFOLK, NE",NE,4771
Nebraska Cornhuskers,Nebraska,Vincent Valentine,DT,75,325,FR,"EDWARDSVILLE, IL",IL,4772
Nebraska Cornhuskers,Nebraska,Jay Guy,DT,73,290,JR,"HOUSTON, TX",TX,4773
Northwestern Wildcats,Northwestern,Tim Hanrahan,RB,72,195,JR,"FRANKFORT, IL",IL,4774
Northwestern Wildcats,Northwestern,Kain Colter,QB,72,190,SR,"DENVER, CO",CO,4775
Northwestern Wildcats,Northwestern,Dwight White,CB,70,178,FR,"CYPRESS, TX",TX,4776
Northwestern Wildcats,Northwestern,Keith Watkins II,CB,71,170,FR,"CINCINNATI, OH",OH,4777
Northwestern Wildcats,Northwestern,Jarrell Williams,CB,71,190,SO,"ROBBINS, IL",IL,4778
Northwestern Wildcats,Northwestern,Venric Mark,RB,68,175,SR,"TOMBALL, TX",TX,4779
Northwestern Wildcats,Northwestern,Miles Shuler,WR,70,175,JR,"LONG BRANCH, NJ",NJ,4780
Northwestern Wildcats,Northwestern,Tony Jones,WR,72,185,JR,"FLINT, MI",MI,4781
Northwestern Wildcats,Northwestern,Matt Alviti,QB,72,185,FR,"PARK RIDGE, IL",IL,4782
Northwestern Wildcats,Northwestern,Ifeadi Odenigbo,DL,75,220,FR,"CENTERVILLE, OH",OH,4783
Northwestern Wildcats,Northwestern,Stephen Buckley,RB,72,170,FR,"FORNEY, TX",TX,4784
Northwestern Wildcats,Northwestern,Jack Mitchell,K,75,205,FR,"SAN DIEGO, CA",CA,4785
Northwestern Wildcats,Northwestern,Jimmy Hall,S,74,205,JR,"TOLEDO, OH",OH,4786
Northwestern Wildcats,Northwestern,Traveon Henry,S,73,200,SO,"LAUDERDALE LAKES, FL",FL,4787
Northwestern Wildcats,Northwestern,Zack Oliver,QB,76,235,SO,"BATON ROUGE, LA",LA,4788
Northwestern Wildcats,Northwestern,Pierre Youngblood-Ary,WR,75,185,SO,"ORLANDO, FL",FL,4789
Northwestern Wildcats,Northwestern,Cermak Bland,WR,71,170,SO,"WEST LINN, OR",OR,4790
Northwestern Wildcats,Northwestern,C.J. Bryant,CB,71,175,JR,"GAHANNA, OH",OH,4791
Northwestern Wildcats,Northwestern,Trevor Siemian,QB,75,210,JR,"WINDERMERE, FL",FL,4792
Northwestern Wildcats,Northwestern,Christian Jones,WR,75,225,JR,"HOUSTON, TX",TX,4793
Northwestern Wildcats,Northwestern,P.J. Carollo,QB,73,180,SO,"LAKE BLUFF, IL",IL,4794
Northwestern Wildcats,Northwestern,Daniel Jones,CB,71,170,JR,"MONTICELLO, FL",FL,4795
Northwestern Wildcats,Northwestern,Quinn Baker,WR,69,180,FR,"TROUT VALLEY, IL",IL,4796
Northwestern Wildcats,Northwestern,Davion Fleming,S,70,200,SR,"UPLAND, CA",CA,4797
Northwestern Wildcats,Northwestern,Rashad Lawrence,WR,74,185,SR,"ORLANDO, FL",FL,4798
Northwestern Wildcats,Northwestern,Christian Salem,QB,75,190,FR,"SANTA MONICA, CA",CA,4799
Northwestern Wildcats,Northwestern,Anthony Walker,LB,73,200,FR,"MIAMI, FL",FL,4800
Northwestern Wildcats,Northwestern,Cameron Dickerson,WR,75,200,SO,"ENGLEWOOD, NJ",NJ,4801
Northwestern Wildcats,Northwestern,Malin Jones,RB,72,205,FR,"NAPERVILLE, IL",IL,4802
Northwestern Wildcats,Northwestern,Kyle Prater,WR,77,215,JR,"MAYWOOD, IL",IL,4803
Northwestern Wildcats,Northwestern,Kyle Queiro,S,75,190,FR,"VERONA, NJ",NJ,4804
Northwestern Wildcats,Northwestern,Treyvon Green,RB,70,215,JR,"MESQUITE, TX",TX,4805
Northwestern Wildcats,Northwestern,Nick VanHoose,CB,72,185,SO,"URBANA, OH",OH,4806
Northwestern Wildcats,Northwestern,Ibraheim Campbell,S,71,205,JR,"PHILADELPHIA, PA",PA,4807
Northwestern Wildcats,Northwestern,Jordan Perkins,WR,72,180,SO,"LODI, CA",CA,4808
Northwestern Wildcats,Northwestern,Terrance Brown,S,73,195,FR,"LOS ALAMITOS, CA",CA,4809
Northwestern Wildcats,Northwestern,Matthew Harris,CB,71,180,FR,"LA GRANGE HIGHLANDS, IL",IL,4810
Northwestern Wildcats,Northwestern,Mike Panico,RB,68,175,FR,"LIBERTYVILLE, IL",IL,4811
Northwestern Wildcats,Northwestern,Godwin Igwebuike,S,72,190,FR,"PICKERINGTON, OH",OH,4812
Northwestern Wildcats,Northwestern,Xavier Menifield,RB,70,190,FR,"VALENCIA, CA",CA,4813
Northwestern Wildcats,Northwestern,Chris Gradone,P,74,190,SO,"CINCINNATI, OH",OH,4814
